name,type,rarity,vendor_value,id,icon,level,item_type,item_weight_class
Resilient Krytan Mace,Weapon,Fine,6,33466,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,1,Mace,NA
Resilient Krytan Mace,Weapon,Fine,11,33467,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,6,Mace,NA
Resilient Krytan Mace,Weapon,Fine,16,33468,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,11,Mace,NA
Resilient Krytan Mace,Weapon,Fine,20,33469,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,16,Mace,NA
Resilient Krytan Pistol,Weapon,Fine,6,33470,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,1,Pistol,NA
Resilient Krytan Pistol,Weapon,Fine,11,33471,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,6,Pistol,NA
Resilient Krytan Pistol,Weapon,Fine,16,33472,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,11,Pistol,NA
Resilient Krytan Pistol,Weapon,Fine,20,33473,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,16,Pistol,NA
Resilient Krytan Rifle,Weapon,Fine,9,33474,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,1,Rifle,NA
Resilient Krytan Rifle,Weapon,Fine,17,33475,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,6,Rifle,NA
Resilient Krytan Rifle,Weapon,Fine,24,33476,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,11,Rifle,NA
Resilient Krytan Rifle,Weapon,Fine,30,33477,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,16,Rifle,NA
Resilient Krytan Scepter,Weapon,Fine,6,33478,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,1,Scepter,NA
Resilient Krytan Scepter,Weapon,Fine,11,33479,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,6,Scepter,NA
Resilient Krytan Scepter,Weapon,Fine,16,33480,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,11,Scepter,NA
Resilient Krytan Scepter,Weapon,Fine,20,33481,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,16,Scepter,NA
Resilient Krytan Shield,Weapon,Fine,6,33482,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,1,Shield,NA
Resilient Krytan Shield,Weapon,Fine,11,33483,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,6,Shield,NA
Resilient Krytan Shield,Weapon,Fine,16,33484,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,11,Shield,NA
Resilient Krytan Shield,Weapon,Fine,20,33485,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,16,Shield,NA
Resilient Krytan Short Bow,Weapon,Fine,9,33486,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,1,ShortBow,NA
Resilient Krytan Short Bow,Weapon,Fine,17,33487,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,6,ShortBow,NA
Resilient Krytan Short Bow,Weapon,Fine,24,33488,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,11,ShortBow,NA
Resilient Krytan Short Bow,Weapon,Fine,30,33489,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,16,ShortBow,NA
Resilient Krytan Speargun,Weapon,Fine,9,33490,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,1,Speargun,NA
Resilient Krytan Speargun,Weapon,Fine,17,33491,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,6,Speargun,NA
Resilient Krytan Speargun,Weapon,Fine,24,33492,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,11,Speargun,NA
Resilient Krytan Speargun,Weapon,Fine,30,33493,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,16,Speargun,NA
Resilient Krytan Staff,Weapon,Fine,9,33494,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,1,Staff,NA
Resilient Krytan Staff,Weapon,Fine,17,33495,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,6,Staff,NA
Resilient Krytan Staff,Weapon,Fine,24,33496,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,11,Staff,NA
Resilient Krytan Staff,Weapon,Fine,30,33497,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,16,Staff,NA
Resilient Krytan Sword,Weapon,Fine,6,33498,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,1,Sword,NA
Resilient Krytan Sword,Weapon,Fine,11,33499,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,6,Sword,NA
Resilient Krytan Sword,Weapon,Fine,16,33500,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,11,Sword,NA
Resilient Krytan Sword,Weapon,Fine,20,33501,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,16,Sword,NA
Resilient Krytan Torch,Weapon,Fine,6,33502,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,1,Torch,NA
Resilient Krytan Torch,Weapon,Fine,11,33503,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,6,Torch,NA
Resilient Krytan Torch,Weapon,Fine,16,33504,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,11,Torch,NA
Resilient Krytan Torch,Weapon,Fine,20,33505,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,16,Torch,NA
Resilient Krytan Trident,Weapon,Fine,9,33506,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,1,Trident,NA
Resilient Krytan Trident,Weapon,Fine,17,33507,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,6,Trident,NA
Resilient Krytan Trident,Weapon,Fine,24,33508,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,11,Trident,NA
Resilient Krytan Trident,Weapon,Fine,30,33509,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,16,Trident,NA
Resilient Krytan Warhorn,Weapon,Fine,6,33510,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,1,Warhorn,NA
Resilient Krytan Warhorn,Weapon,Fine,11,33511,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,6,Warhorn,NA
Resilient Krytan Warhorn,Weapon,Fine,16,33512,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,11,Warhorn,NA
Resilient Krytan Warhorn,Weapon,Fine,20,33513,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,16,Warhorn,NA
Penetrating Krytan Axe,Weapon,Fine,24,33514,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,21,Axe,NA
Penetrating Krytan Axe,Weapon,Fine,28,33515,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,26,Axe,NA
Penetrating Krytan Axe,Weapon,Fine,31,33516,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,31,Axe,NA
Penetrating Krytan Axe,Weapon,Fine,35,33517,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,36,Axe,NA
Penetrating Krytan Dagger,Weapon,Fine,24,33518,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,21,Dagger,NA
Penetrating Krytan Dagger,Weapon,Fine,28,33519,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,26,Dagger,NA
Penetrating Krytan Dagger,Weapon,Fine,31,33520,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,31,Dagger,NA
Penetrating Krytan Dagger,Weapon,Fine,35,33521,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,36,Dagger,NA
Penetrating Krytan Focus,Weapon,Fine,24,33522,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,21,Focus,NA
Penetrating Krytan Focus,Weapon,Fine,28,33523,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,26,Focus,NA
Penetrating Krytan Focus,Weapon,Fine,31,33524,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,31,Focus,NA
Penetrating Krytan Focus,Weapon,Fine,35,33525,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,36,Focus,NA
Penetrating Krytan Greatsword,Weapon,Fine,36,33526,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,21,Greatsword,NA
Penetrating Krytan Greatsword,Weapon,Fine,42,33527,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,26,Greatsword,NA
Penetrating Krytan Greatsword,Weapon,Fine,47,33528,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,31,Greatsword,NA
Penetrating Krytan Greatsword,Weapon,Fine,53,33529,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,36,Greatsword,NA
Penetrating Krytan Warhammer,Weapon,Fine,36,33530,https://render.guildwars2.com/file/FBE1BC5F0E3C3A4160E2E9B599F3E125030AB405/61677.png,21,Hammer,NA
Penetrating Krytan Warhammer,Weapon,Fine,42,33531,https://render.guildwars2.com/file/FBE1BC5F0E3C3A4160E2E9B599F3E125030AB405/61677.png,26,Hammer,NA
Penetrating Krytan Warhammer,Weapon,Fine,47,33532,https://render.guildwars2.com/file/FBE1BC5F0E3C3A4160E2E9B599F3E125030AB405/61677.png,31,Hammer,NA
Penetrating Krytan Warhammer,Weapon,Fine,53,33533,https://render.guildwars2.com/file/FBE1BC5F0E3C3A4160E2E9B599F3E125030AB405/61677.png,36,Hammer,NA
Penetrating Krytan Spear,Weapon,Fine,36,33534,https://render.guildwars2.com/file/3B43A2B3024DB30DAE3E930176080946B2E23BC1/780562.png,21,Harpoon,NA
Penetrating Krytan Spear,Weapon,Fine,42,33535,https://render.guildwars2.com/file/3B43A2B3024DB30DAE3E930176080946B2E23BC1/780562.png,26,Harpoon,NA
Penetrating Krytan Spear,Weapon,Fine,47,33536,https://render.guildwars2.com/file/3B43A2B3024DB30DAE3E930176080946B2E23BC1/780562.png,31,Harpoon,NA
Penetrating Krytan Spear,Weapon,Fine,53,33537,https://render.guildwars2.com/file/3B43A2B3024DB30DAE3E930176080946B2E23BC1/780562.png,36,Harpoon,NA
Penetrating Krytan Bow,Weapon,Fine,36,33538,https://render.guildwars2.com/file/1FA1C0C722B9751C4C378055231E14FCB51517BF/61650.png,21,LongBow,NA
Penetrating Krytan Bow,Weapon,Fine,42,33539,https://render.guildwars2.com/file/1FA1C0C722B9751C4C378055231E14FCB51517BF/61650.png,26,LongBow,NA
Penetrating Krytan Bow,Weapon,Fine,47,33540,https://render.guildwars2.com/file/1FA1C0C722B9751C4C378055231E14FCB51517BF/61650.png,31,LongBow,NA
Penetrating Krytan Bow,Weapon,Fine,53,33541,https://render.guildwars2.com/file/1FA1C0C722B9751C4C378055231E14FCB51517BF/61650.png,36,LongBow,NA
Penetrating Krytan Mace,Weapon,Fine,24,33542,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,21,Mace,NA
Penetrating Krytan Mace,Weapon,Fine,28,33543,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,26,Mace,NA
Penetrating Krytan Mace,Weapon,Fine,31,33544,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,31,Mace,NA
Penetrating Krytan Mace,Weapon,Fine,35,33545,https://render.guildwars2.com/file/D81434679966BBCEB97B7B681833BC38E73694F2/61688.png,36,Mace,NA
Penetrating Krytan Pistol,Weapon,Fine,24,33546,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,21,Pistol,NA
Penetrating Krytan Pistol,Weapon,Fine,28,33547,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,26,Pistol,NA
Penetrating Krytan Pistol,Weapon,Fine,31,33548,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,31,Pistol,NA
Penetrating Krytan Pistol,Weapon,Fine,35,33549,https://render.guildwars2.com/file/12B504B2276E164B08C55CFCA634243DBCCD80B7/61694.png,36,Pistol,NA
Penetrating Krytan Rifle,Weapon,Fine,36,33550,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,21,Rifle,NA
Penetrating Krytan Rifle,Weapon,Fine,42,33551,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,26,Rifle,NA
Penetrating Krytan Rifle,Weapon,Fine,47,33552,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,31,Rifle,NA
Penetrating Krytan Rifle,Weapon,Fine,53,33553,https://render.guildwars2.com/file/5427F16936431923080AE3FD023377CF59CF2312/61700.png,36,Rifle,NA
Penetrating Krytan Scepter,Weapon,Fine,24,33554,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,21,Scepter,NA
Penetrating Krytan Scepter,Weapon,Fine,28,33555,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,26,Scepter,NA
Penetrating Krytan Scepter,Weapon,Fine,31,33556,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,31,Scepter,NA
Penetrating Krytan Scepter,Weapon,Fine,35,33557,https://render.guildwars2.com/file/0D30D70499EDAC01D6C925470200BF2906E364CB/61706.png,36,Scepter,NA
Penetrating Krytan Shield,Weapon,Fine,24,33558,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,21,Shield,NA
Penetrating Krytan Shield,Weapon,Fine,28,33559,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,26,Shield,NA
Penetrating Krytan Shield,Weapon,Fine,31,33560,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,31,Shield,NA
Penetrating Krytan Shield,Weapon,Fine,35,33561,https://render.guildwars2.com/file/5DA00DC8E6E6E7BE39B51B7F30D2314ECB33A5CF/61712.png,36,Shield,NA
Penetrating Krytan Short Bow,Weapon,Fine,36,33562,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,21,ShortBow,NA
Penetrating Krytan Short Bow,Weapon,Fine,42,33563,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,26,ShortBow,NA
Penetrating Krytan Short Bow,Weapon,Fine,47,33564,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,31,ShortBow,NA
Penetrating Krytan Short Bow,Weapon,Fine,53,33565,https://render.guildwars2.com/file/4BCEF9E3C9D95E3F95EF0130F9AFE7DE680D9242/68100.png,36,ShortBow,NA
Penetrating Krytan Speargun,Weapon,Fine,36,33566,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,21,Speargun,NA
Penetrating Krytan Speargun,Weapon,Fine,42,33567,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,26,Speargun,NA
Penetrating Krytan Speargun,Weapon,Fine,47,33568,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,31,Speargun,NA
Penetrating Krytan Speargun,Weapon,Fine,53,33569,https://render.guildwars2.com/file/A44FA6A23E80D5519D279012FA0B257135EA75C1/61718.png,36,Speargun,NA
Penetrating Krytan Staff,Weapon,Fine,36,33570,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,21,Staff,NA
Penetrating Krytan Staff,Weapon,Fine,42,33571,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,26,Staff,NA
Penetrating Krytan Staff,Weapon,Fine,47,33572,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,31,Staff,NA
Penetrating Krytan Staff,Weapon,Fine,53,33573,https://render.guildwars2.com/file/97DDBDF3D871A7773BF12210205A27057AD253DA/61724.png,36,Staff,NA
Penetrating Krytan Sword,Weapon,Fine,24,33574,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,21,Sword,NA
Penetrating Krytan Sword,Weapon,Fine,28,33575,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,26,Sword,NA
Penetrating Krytan Sword,Weapon,Fine,31,33576,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,31,Sword,NA
Penetrating Krytan Sword,Weapon,Fine,35,33577,https://render.guildwars2.com/file/9AF522FA610E744803AE9F42063EABA5AA0F57B2/61730.png,36,Sword,NA
Penetrating Krytan Torch,Weapon,Fine,24,33578,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,21,Torch,NA
Penetrating Krytan Torch,Weapon,Fine,28,33579,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,26,Torch,NA
Penetrating Krytan Torch,Weapon,Fine,31,33580,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,31,Torch,NA
Penetrating Krytan Torch,Weapon,Fine,35,33581,https://render.guildwars2.com/file/D0AAAB4B0AD3FCC3B3735C08CA5ED074B9440EDB/61736.png,36,Torch,NA
Penetrating Krytan Trident,Weapon,Fine,36,33582,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,21,Trident,NA
Penetrating Krytan Trident,Weapon,Fine,42,33583,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,26,Trident,NA
Penetrating Krytan Trident,Weapon,Fine,47,33584,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,31,Trident,NA
Penetrating Krytan Trident,Weapon,Fine,53,33585,https://render.guildwars2.com/file/7BAE7EA0DAD1BAB0FA0EFA17A1587E031F550CBB/62778.png,36,Trident,NA
Penetrating Krytan Warhorn,Weapon,Fine,24,33586,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,21,Warhorn,NA
Penetrating Krytan Warhorn,Weapon,Fine,28,33587,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,26,Warhorn,NA
Penetrating Krytan Warhorn,Weapon,Fine,31,33588,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,31,Warhorn,NA
Penetrating Krytan Warhorn,Weapon,Fine,35,33589,https://render.guildwars2.com/file/5E27306C1273E90D736AB0EEDC4D570BDD62BA4F/68099.png,36,Warhorn,NA
Penetrating Krytan Axe,Weapon,Fine,38,33590,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,41,Axe,NA
Penetrating Krytan Axe,Weapon,Fine,42,33591,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,46,Axe,NA
Penetrating Krytan Axe,Weapon,Fine,45,33592,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,51,Axe,NA
Penetrating Krytan Axe,Weapon,Fine,49,33593,https://render.guildwars2.com/file/FC26BFB3280B24576762056838F7BDCF6243E1BD/61644.png,56,Axe,NA
Penetrating Krytan Dagger,Weapon,Fine,38,33594,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,41,Dagger,NA
Penetrating Krytan Dagger,Weapon,Fine,42,33595,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,46,Dagger,NA
Penetrating Krytan Dagger,Weapon,Fine,45,33596,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,51,Dagger,NA
Penetrating Krytan Dagger,Weapon,Fine,49,33597,https://render.guildwars2.com/file/C625750CE2F7D60366E594CEBC20697439F92A19/61659.png,56,Dagger,NA
Penetrating Krytan Focus,Weapon,Fine,38,33598,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,41,Focus,NA
Penetrating Krytan Focus,Weapon,Fine,42,33599,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,46,Focus,NA
Penetrating Krytan Focus,Weapon,Fine,45,33600,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,51,Focus,NA
Penetrating Krytan Focus,Weapon,Fine,49,33601,https://render.guildwars2.com/file/BBFD79A8C5A7AF067FF2B9BF385E713291465869/61665.png,56,Focus,NA
Penetrating Krytan Greatsword,Weapon,Fine,57,33602,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,41,Greatsword,NA
Penetrating Krytan Greatsword,Weapon,Fine,63,33603,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,46,Greatsword,NA
Penetrating Krytan Greatsword,Weapon,Fine,68,33604,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,51,Greatsword,NA
Penetrating Krytan Greatsword,Weapon,Fine,74,33605,https://render.guildwars2.com/file/CC31BBF5C565BB000AF150407329610572C20C3D/61671.png,56,Greatsword,NA
Penetrating Krytan Warhammer,Weapon,Fine,57,33606,https://render.guildwars2.com/file/FBE1BC5F0E3C3A4160E2E9B599F3E125030AB405/61677.png,41,Hammer,NA
Penetrating Krytan Warhammer,Weapon,Fine,63,33607,https://render.guildwars2.com/file/FBE1BC5F0E3C3A4160E2E9B599F3E125030AB405/61677.png,46,Hammer,NA
Penetrating Krytan Warhammer,Weapon,Fine,68,33608,https://render.guildwars2.com/file/FBE1BC5F0E3C3A4160E2E9B599F3E125030AB405/61677.png,51,Hammer,NA
